customer_Id,DOB,Gender,city_code
268982,1974-03-17,M,10
273496,1974-03-25,M,8
267273,1974-03-27,M,7
274884,1974-03-29,F,3
272783,1974-04-01,M,3
272671,1974-04-01,F,7
273900,1974-04-02,F,8
272163,1974-04-06,M,3
271251,1974-04-06,M,2
268387,1974-04-09,F,1
267209,1974-04-15,M,4
272790,1974-04-15,F,5
268864,1974-04-17,F,2
269291,1974-04-17,F,4
266866,1974-04-18,M,4
268769,1974-04-18,F,4
268086,1974-04-19,M,5
269565,1974-04-20,M,9
273065,1974-04-22,F,7
268140,1974-04-23,F,8
267915,1974-04-25,M,8
268654,1974-04-26,M,9
266783,1974-05-01,M,4
272869,1974-05-02,M,4
271994,1974-05-03,F,6
273175,1974-05-03,F,8
274761,1974-05-04,M,8
267972,1974-05-04,M,8
273987,1974-05-05,M,9
268536,1974-05-05,F,3
275186,1974-05-06,F,3
268639,1974-05-07,F,10
269925,1974-05-07,M,5
274782,1974-05-07,F,8
269691,1974-05-08,M,1
274982,1974-05-10,M,8
268981,1974-05-11,M,7
268901,1974-05-12,M,9
267158,1974-05-14,M,5
273429,1974-05-14,M,9
273795,1974-05-15,M,5
267278,1974-05-18,F,10
268477,1974-05-19,F,3
267413,1974-05-21,M,4
272409,1974-05-21,M,7
270992,1974-05-23,F,2
274335,1974-05-25,F,5
271670,1974-05-28,F,2
273671,1974-06-01,M,4
273510,1974-06-02,M,7
274476,1974-06-03,F,1
272730,1974-06-03,M,1
270172,1974-06-04,F,4
267874,1974-06-05,F,3
273698,1974-06-06,F,1
270924,1974-06-06,M,4
274929,1974-06-07,F,8
266934,1974-06-07,F,4
273490,1974-06-07,M,4
274013,1974-06-08,F,4
274028,1974-06-11,F,8
269142,1974-06-14,F,7
274250,1974-06-20,M,2
268069,1974-06-20,M,4
270598,1974-06-21,M,1
274153,1974-06-22,M,4
266957,1974-06-22,M,3
272043,1974-06-22,F,4
273326,1974-06-26,F,2
274572,1974-06-28,M,2
270582,1974-07-01,M,5
273051,1974-07-03,M,8
272484,1974-07-04,F,4
268778,1974-07-05,F,10
267549,1974-07-07,M,2
272105,1974-07-10,F,7
268847,1974-07-12,F,7
273199,1974-07-13,M,2
267289,1974-07-16,F,5
271346,1974-07-17,M,4
271201,1974-07-17,F,3
270554,1974-07-19,F,2
274054,1974-07-20,M,3
267752,1974-07-20,F,1
268869,1974-07-22,M,3
271813,1974-07-24,F,5
270092,1974-07-26,F,9
273690,1974-07-26,F,9
268878,1974-07-28,M,7
272343,1974-07-28,F,1
272324,1974-08-02,M,10
271314,1974-08-04,M,1
274552,1974-08-04,F,3
274358,1974-08-05,M,4
274772,1974-08-05,M,10
270694,1974-08-06,F,3
267927,1974-08-07,M,9
270186,1974-08-08,M,10
271350,1974-08-10,F,2
271878,1974-08-11,F,10
268704,1974-08-11,F,3
271009,1974-08-13,F,2
269910,1974-08-13,F,5
266896,1974-08-14,F,1
268895,1974-08-16,M,4
267124,1974-08-21,M,2
268286,1974-08-23,M,5
269299,1974-08-24,F,6
270160,1974-08-27,F,7
274597,1974-08-28,F,4
273600,1974-08-28,M,10
268692,1974-08-28,M,1
268852,1974-09-01,F,6
274482,1974-09-01,M,4
269283,1974-09-01,F,3
270812,1974-09-02,M,2
271740,1974-09-03,M,5
268364,1974-09-04,M,9
270269,1974-09-04,F,8
269843,1974-09-05,F,8
275120,1974-09-05,M,1
271668,1974-09-06,F,8
274145,1974-09-08,F,3
268136,1974-09-13,M,1
268682,1974-09-17,M,8
271928,1974-09-19,F,9
270425,1974-09-21,M,9
271313,1974-09-23,F,2
274018,1974-09-29,F,8
268743,1974-10-04,M,7
271210,1974-10-04,M,9
269401,1974-10-06,F,9
268289,1974-10-10,F,4
273610,1974-10-12,F,5
273721,1974-10-13,M,9
274283,1974-10-13,M,2
270734,1974-10-14,F,5
272546,1974-10-14,F,3
274870,1974-10-14,M,10
271568,1974-10-16,F,3
272135,1974-10-19,F,5
268501,1974-10-19,M,5
269868,1974-10-21,M,10
270462,1974-10-22,F,4
272803,1974-10-23,M,7
270335,1974-10-24,M,4
266945,1974-10-25,M,2
270313,1974-10-26,M,8
268095,1974-10-26,M,4
270470,1974-10-27,M,9
267702,1974-10-29,F,6
272837,1974-11-05,F,9
275000,1974-11-05,F,6
270302,1974-11-09,F,9
274766,1974-11-11,M,6
273758,1974-11-11,F,9
273875,1974-11-13,F,8
272595,1974-11-13,M,5
270593,1974-11-14,M,8
266838,1974-11-14,M,4
266816,1974-11-15,M,6
270517,1974-11-15,F,2
267990,1974-11-18,F,10
272348,1974-11-18,F,10
267840,1974-11-18,F,5
273621,1974-11-20,F,7
273791,1974-11-21,F,8
267693,1974-11-22,F,8
270881,1974-11-22,M,6
270034,1974-11-22,M,7
274239,1974-11-27,M,7
268153,1974-11-27,F,1
269914,1974-11-28,M,2
270799,1974-11-28,M,10
270448,1974-11-29,M,8
272461,1974-12-01,F,1
271474,1974-12-02,M,8
270340,1974-12-03,M,8
269924,1974-12-04,M,5
272356,1974-12-04,F,4
273881,1974-12-07,F,7
273347,1974-12-10,F,8
271139,1974-12-11,M,2
270541,1974-12-11,M,4
272479,1974-12-12,F,3
273287,1974-12-13,M,9
267853,1974-12-18,F,7
273906,1974-12-18,M,1
274848,1974-12-18,F,8
272573,1974-12-20,M,8
274668,1974-12-23,F,9
272929,1974-12-24,M,6
274264,1974-12-25,M,7
267020,1974-12-26,F,8
268942,1974-12-26,F,8
267724,1974-12-28,M,10
271236,1974-12-29,F,8
268589,1975-01-02,M,6
268582,1975-01-03,M,1
272950,1975-01-04,F,10
270207,1975-01-05,F,3
272791,1975-01-07,F,10
272919,1975-01-12,M,7
273389,1975-01-13,F,6
273770,1975-01-15,F,4
268819,1975-01-17,M,7
273438,1975-01-17,M,10
269652,1975-01-18,M,10
273878,1975-01-19,M,3
274014,1975-01-24,M,10
274765,1975-01-29,M,6
268390,1975-02-01,M,5
272375,1975-02-01,M,2
272812,1975-02-02,F,8
271500,1975-02-03,F,9
269411,1975-02-03,F,1
270338,1975-02-04,M,8
270722,1975-02-06,F,1
269266,1975-02-08,F,9
267784,1975-02-09,F,3
268332,1975-02-10,F,9
268898,1975-02-11,F,4
272328,1975-02-11,F,10
274537,1975-02-12,F,1
270327,1975-02-12,M,1
273975,1975-02-14,F,1
273739,1975-02-16,F,9
268492,1975-02-17,M,1
270037,1975-02-17,F,1
269122,1975-02-20,M,1
271249,1975-02-22,M,9
267170,1975-02-24,F,2
267527,1975-02-25,M,6
267282,1975-02-26,F,1
271287,1975-02-27,M,4
270718,1975-02-27,M,5
271468,1975-02-27,M,8
273616,1975-03-02,M,2
273238,1975-03-03,M,4
268712,1975-03-03,F,6
274411,1975-03-04,F,9
270967,1975-03-07,F,5
270031,1975-03-08,F,8
270872,1975-03-10,M,1
269674,1975-03-17,F,10
272590,1975-03-23,M,5
273597,1975-03-24,F,4
270766,1975-03-24,M,1
271076,1975-03-26,M,6
270802,1975-03-27,F,4
269755,1975-03-29,M,2
270617,1975-04-06,M,5
269727,1975-04-06,F,9
271760,1975-04-06,M,9
273215,1975-04-07,M,4
270309,1975-04-09,M,3
272760,1975-04-11,F,8
269981,1975-04-14,F,5
273354,1975-04-15,M,2
267912,1975-04-17,F,2
275086,1975-04-17,M,10
274692,1975-04-19,M,3
268495,1975-04-23,M,9
268397,1975-04-24,F,9
270920,1975-04-25,M,3
275053,1975-04-25,F,7
275010,1975-04-27,M,8
270960,1975-04-28,F,4
268079,1975-05-02,M,8
273186,1975-05-03,F,7
271483,1975-05-04,F,2
270970,1975-05-04,M,4
271748,1975-05-05,F,4
273660,1975-05-05,M,10
268261,1975-05-06,F,3
270090,1975-05-07,M,6
270502,1975-05-07,F,8
272045,1975-05-07,M,10
269366,1975-05-07,F,3
274152,1975-05-08,M,2
271154,1975-05-08,M,3
272002,1975-05-10,M,7
271040,1975-05-11,M,10
273612,1975-05-11,F,5
268603,1975-05-11,M,7
273693,1975-05-12,F,8
272256,1975-05-13,F,4
267697,1975-05-13,M,6
270392,1975-05-13,M,1
272187,1975-05-14,M,10
268663,1975-05-17,F,8
274208,1975-05-18,F,1
270951,1975-05-18,M,8
272806,1975-05-20,F,10
269513,1975-05-20,M,7
274678,1975-05-20,F,9
268044,1975-05-20,F,10
268646,1975-05-22,F,9
273077,1975-05-28,F,5
266897,1975-05-29,F,4
270798,1975-06-01,M,8
269808,1975-06-01,M,9
271073,1975-06-02,M,8
273726,1975-06-04,F,1
275114,1975-06-06,M,9
274423,1975-06-06,M,5
271615,1975-06-06,F,10
273166,1975-06-07,M,4
270962,1975-06-08,F,3
268485,1975-06-08,M,2
272842,1975-06-08,M,9
268426,1975-06-10,M,2
273360,1975-06-11,M,6
269002,1975-06-11,M,10
270311,1975-06-14,M,5
272120,1975-06-14,F,6
267148,1975-06-15,F,7
273860,1975-06-15,F,4
274736,1975-06-18,M,7
269869,1975-06-19,M,4
272180,1975-06-20,F,3
271589,1975-06-21,F,7
274313,1975-06-22,M,1
268815,1975-06-26,M,3
271673,1975-06-26,F,7
266952,1975-06-26,M,1
267390,1975-06-27,F,2
272049,1975-06-28,F,6
267281,1975-07-01,F,7
274896,1975-07-01,M,4
271620,1975-07-03,M,9
266916,1975-07-04,M,10
267719,1975-07-04,M,5
273043,1975-07-06,F,5
274307,1975-07-08,F,1
274320,1975-07-09,M,4
273633,1975-07-09,M,1
269232,1975-07-10,F,1
269969,1975-07-11,F,1
269500,1975-07-11,M,10
274784,1975-07-12,M,9
269447,1975-07-14,F,9
267902,1975-07-17,M,4
267375,1975-07-17,M,6
270182,1975-07-17,M,1
274016,1975-07-17,F,8
268935,1975-07-18,F,1
271655,1975-07-18,F,1
269708,1975-07-21,F,6
271467,1975-07-22,F,7
273127,1975-07-24,M,9
271418,1975-07-27,M,1
269051,1975-07-28,M,2
273528,1975-08-01,F,9
269618,1975-08-01,F,1
271683,1975-08-01,M,2
273462,1975-08-01,F,3
272221,1975-08-01,M,6
271096,1975-08-03,M,2
270494,1975-08-04,F,10
272998,1975-08-05,M,1
267551,1975-08-08,M,6
268177,1975-08-08,F,4
272541,1975-08-13,M,6
269196,1975-08-15,M,8
273805,1975-08-16,M,10
271325,1975-08-18,M,2
274492,1975-08-21,M,9
273484,1975-08-23,M,3
269527,1975-08-24,M,9
271901,1975-08-24,M,10
272436,1975-08-24,F,2
272305,1975-08-25,F,10
268906,1975-08-25,M,9
269184,1975-08-27,F,4
269783,1975-08-27,F,7
273084,1975-08-27,M,4
271053,1975-08-28,M,5
267345,1975-09-02,F,6
267378,1975-09-03,M,3
269307,1975-09-03,M,1
273247,1975-09-04,M,4
271654,1975-09-06,F,8
272907,1975-09-06,F,2
270477,1975-09-07,M,6
275102,1975-09-08,F,3
268494,1975-09-08,F,2
273692,1975-09-10,F,9
268126,1975-09-12,F,2
270178,1975-09-17,M,10
272172,1975-09-17,M,10
271397,1975-09-18,F,9
275125,1975-09-19,F,3
268522,1975-09-19,M,6
272939,1975-09-20,M,5
272415,1975-09-22,F,6
267366,1975-09-23,M,4
273896,1975-09-24,M,6
269439,1975-09-26,F,9
267296,1975-09-26,M,4
270666,1975-10-02,F,2
272796,1975-10-02,M,3
272277,1975-10-04,M,2
271375,1975-10-04,M,10
273649,1975-10-05,M,5
269721,1975-10-06,F,8
268787,1975-10-10,F,4
274246,1975-10-10,F,6
270376,1975-10-12,M,8
268889,1975-10-14,M,10
273224,1975-10-15,F,7
270077,1975-10-16,F,4
275096,1975-10-17,F,10
269104,1975-10-18,F,9
272626,1975-10-19,M,2
267524,1975-10-19,M,6
274329,1975-10-22,F,2
269892,1975-10-23,F,3
271268,1975-10-23,F,4
274796,1975-10-25,F,3
272306,1975-10-26,M,7
273530,1975-10-28,F,9
267104,1975-10-29,M,4
269786,1975-10-29,F,9
268033,1975-11-02,M,10
266993,1975-11-03,F,2
270975,1975-11-03,F,2
271920,1975-11-04,F,8
267113,1975-11-04,F,3
269563,1975-11-09,F,5
275054,1975-11-11,M,3
270608,1975-11-12,F,5
268468,1975-11-12,M,5
270745,1975-11-12,F,5
275255,1975-11-13,F,4
269388,1975-11-14,M,3
273908,1975-11-16,M,10
269774,1975-11-16,M,6
271680,1975-11-18,F,1
270682,1975-11-18,M,5
273937,1975-11-19,M,5
271565,1975-11-22,M,8
271363,1975-11-22,F,9
268800,1975-11-23,M,6
268584,1975-11-24,F,7
270294,1975-11-26,M,7
267889,1975-11-27,F,4
271546,1975-11-28,M,3
273916,1975-12-01,F,9
274740,1975-12-01,M,10
272756,1975-12-03,F,9
270835,1975-12-05,M,10
273096,1975-12-05,F,5
274410,1975-12-05,M,8
267453,1975-12-05,M,6
273891,1975-12-06,M,5
270279,1975-12-07,F,3
270632,1975-12-08,F,9
271963,1975-12-08,F,1
271822,1975-12-09,M,9
274366,1975-12-12,M,1
272822,1975-12-13,F,4
269336,1975-12-13,F,5
270337,1975-12-17,F,9
268078,1975-12-19,F,6
271555,1975-12-20,F,2
273128,1975-12-22,M,9
270445,1975-12-23,M,2
268884,1975-12-24,M,10
267712,1975-12-25,M,2
272596,1975-12-25,M,5
270234,1975-12-26,M,1
272329,1975-12-28,M,8
272155,1975-12-28,M,6
269639,1976-01-02,M,4
267297,1976-01-04,M,2
269149,1976-01-05,M,4
270709,1976-01-05,M,7
274034,1976-01-06,F,8
271947,1976-01-06,M,3
271704,1976-01-07,F,5
266805,1976-01-07,F,8
272915,1976-01-12,F,7
271087,1976-01-12,F,3
274155,1976-01-13,M,9
269996,1976-01-16,M,7
274681,1976-01-19,F,9
270005,1976-01-24,F,7
269619,1976-01-29,M,6
269550,1976-02-01,F,4
270627,1976-02-01,F,10
269188,1976-02-04,F,2
270536,1976-02-07,M,9
271062,1976-02-10,M,2
272321,1976-02-10,M,5
271051,1976-02-13,F,3
272905,1976-02-17,F,5
268579,1976-02-20,F,8
271250,1976-02-20,M,4
270368,1976-02-21,M,4
267745,1976-02-21,F,10
273824,1976-02-25,F,10
272284,1976-02-25,F,5
267522,1976-02-28,M,3
273889,1976-03-01,F,10
272344,1976-03-02,F,9
267941,1976-03-03,M,2
268110,1976-03-06,M,2
270125,1976-03-07,F,4
273027,1976-03-09,M,7
269076,1976-03-09,F,4
271501,1976-03-10,F,8
270931,1976-03-11,M,3
271145,1976-03-15,M,8
270755,1976-03-16,F,5
268388,1976-03-17,M,8
271424,1976-03-17,F,9
271173,1976-03-18,M,7
275024,1976-03-20,F,2
268975,1976-03-21,F,6
270741,1976-03-25,F,9
272642,1976-03-29,F,5
271018,1976-04-03,M,6
269498,1976-04-05,F,7
273548,1976-04-12,M,7
271098,1976-04-14,F,4
274437,1976-04-14,M,6
269474,1976-04-15,M,2
273236,1976-04-17,F,3
270418,1976-04-18,F,10
273037,1976-04-18,F,7
268302,1976-04-25,M,5
271747,1976-04-26,F,3
273928,1976-04-27,M,1
271988,1976-04-28,F,2
268958,1976-05-02,F,5
270399,1976-05-02,M,8
267828,1976-05-07,M,3
266917,1976-05-07,F,8
270020,1976-05-08,M,9
268797,1976-05-09,F,8
269773,1976-05-11,F,10
266894,1976-05-11,F,3
270750,1976-05-14,F,10
272726,1976-05-14,M,4
272682,1976-05-16,M,7
272864,1976-05-17,M,6
267662,1976-05-19,F,8
269677,1976-05-20,M,5
274566,1976-05-24,F,1
270937,1976-05-27,F,3
271803,1976-05-28,F,7
272924,1976-05-29,M,9
273239,1976-06-02,M,4
269476,1976-06-03,M,1
272593,1976-06-04,F,9
268947,1976-06-05,F,10
270505,1976-06-06,M,7
267441,1976-06-08,M,10
268752,1976-06-09,M,4
273172,1976-06-09,F,5
267231,1976-06-10,F,1
269927,1976-06-11,F,10
270622,1976-06-13,F,5
274852,1976-06-15,F,4
274747,1976-06-16,F,3
272219,1976-06-19,M,3
271020,1976-06-20,M,8
273092,1976-06-22,F,6
275020,1976-06-23,M,2
274970,1976-06-23,F,8
273213,1976-06-24,F,2
275022,1976-06-25,F,2
266829,1976-06-25,F,4
273486,1976-06-28,F,10
270654,1976-06-29,F,1
269136,1976-07-01,M,4
271275,1976-07-01,M,8
271131,1976-07-02,F,9
268995,1976-07-04,M,1
272545,1976-07-07,M,6
267970,1976-07-12,M,2
268026,1976-07-14,F,5
267687,1976-07-17,M,7
274954,1976-07-19,M,3
271510,1976-07-20,M,1
274460,1976-07-20,M,1
267661,1976-07-20,M,8
270360,1976-07-22,F,7
268665,1976-07-26,M,8
269392,1976-08-02,M,2
273845,1976-08-03,M,6
266942,1976-08-03,M,4
272145,1976-08-09,F,9
273344,1976-08-09,F,9
274035,1976-08-09,M,9
268458,1976-08-10,M,1
271982,1976-08-10,M,8
273760,1976-08-11,M,9
274539,1976-08-12,F,7
267025,1976-08-12,F,8
268005,1976-08-13,F,4
269600,1976-08-14,F,5
272739,1976-08-15,M,4
270590,1976-08-17,M,3
271512,1976-08-17,F,5
269982,1976-08-17,F,1
267985,1976-08-19,F,7
269213,1976-08-20,M,3
271932,1976-08-20,F,6
270735,1976-08-20,M,6
267597,1976-08-22,M,10
274558,1976-08-22,F,6
271470,1976-08-24,F,3
271582,1976-08-24,M,6
269826,1976-08-26,F,6
269001,1976-08-28,M,1
269211,1976-08-28,F,6
271213,1976-08-28,M,4
267996,1976-09-02,M,8
270581,1976-09-04,M,4
271762,1976-09-06,M,4
268068,1976-09-08,F,9
271711,1976-09-08,M,1
270035,1976-09-11,M,3
270565,1976-09-14,M,1
270777,1976-09-15,F,5
272353,1976-09-16,M,6
274116,1976-09-18,F,6
274548,1976-09-20,F,9
268043,1976-09-20,F,10
273935,1976-09-22,F,1
267398,1976-09-22,M,4
266918,1976-09-23,M,2
272697,1976-09-23,M,5
270971,1976-09-24,F,5
273107,1976-09-24,F,5
271168,1976-09-25,M,4
272857,1976-09-25,M,3
273828,1976-09-29,M,3
274394,1976-10-02,F,10
272476,1976-10-06,F,7
274477,1976-10-07,F,7
275030,1976-10-08,M,3
273355,1976-10-09,F,7
269532,1976-10-09,F,9
268933,1976-10-10,F,10
267844,1976-10-10,F,10
271185,1976-10-12,F,5
274429,1976-10-14,M,4
268961,1976-10-14,M,3
268367,1976-10-16,M,10
269517,1976-10-17,F,4
273473,1976-10-19,M,6
272639,1976-10-20,F,3
274582,1976-10-20,M,1
271386,1976-10-21,M,10
274066,1976-10-26,M,8
270447,1976-10-27,F,10
273444,1976-10-28,M,5
270984,1976-10-28,F,2
272896,1976-11-01,M,4
275184,1976-11-01,M,5
273862,1976-11-02,F,9
271541,1976-11-03,M,7
270018,1976-11-03,M,6
270844,1976-11-04,F,2
275163,1976-11-05,M,6
271052,1976-11-06,F,9
274969,1976-11-06,F,3
269087,1976-11-06,M,3
274801,1976-11-08,F,5
269932,1976-11-09,F,8
271695,1976-11-11,F,6
272096,1976-11-12,F,10
274484,1976-11-13,F,9
269432,1976-11-16,F,3
271597,1976-11-23,M,3
272676,1976-11-23,M,2
272137,1976-11-24,F,8
267699,1976-11-24,F,5
272768,1976-11-26,F,2
267419,1976-11-28,F,10
275160,1976-12-04,M,7
269433,1976-12-07,F,10
274171,1976-12-08,F,2
273331,1976-12-08,F,5
274769,1976-12-10,F,3
268523,1976-12-10,F,4
274519,1976-12-10,F,1
273488,1976-12-11,M,3
271410,1976-12-16,F,2
269440,1976-12-17,F,5
271549,1976-12-22,M,4
268505,1976-12-22,M,7
273300,1976-12-24,F,3
272362,1976-12-25,M,8
271787,1976-12-26,M,10
268517,1976-12-27,F,4
272520,1976-12-27,M,5
270257,1977-01-02,F,10
272771,1977-01-02,F,3
273223,1977-01-03,M,8
268801,1977-01-04,M,7
267252,1977-01-04,F,10
273313,1977-01-04,M,10
269771,1977-01-05,M,6
272589,1977-01-07,F,8
270546,1977-01-08,F,9
267322,1977-01-10,M,10
268513,1977-01-11,M,10
270664,1977-01-11,M,4
273877,1977-01-12,M,5
269893,1977-01-13,F,4
270100,1977-01-15,M,9
271617,1977-01-19,M,3
268369,1977-01-20,M,3
267740,1977-01-21,M,2
270935,1977-01-25,M,6
267924,1977-01-26,F,1
272622,1977-01-27,F,4
269939,1977-01-27,M,10
267633,1977-01-29,M,6
273091,1977-02-03,M,6
269913,1977-02-03,F,2
268763,1977-02-09,M,1
267884,1977-02-09,M,2
266903,1977-02-10,M,10
271694,1977-02-12,F,10
269912,1977-02-18,M,2
274787,1977-02-20,M,8
270274,1977-02-20,M,7
266956,1977-02-23,M,7
272075,1977-02-23,M,7
271968,1977-03-05,M,10
272569,1977-03-07,M,4
275252,1977-03-09,M,6
267339,1977-03-10,F,9
274383,1977-03-10,M,8
275031,1977-03-11,M,1
272201,1977-03-13,F,3
272019,1977-03-14,M,2
267814,1977-03-17,F,7
272860,1977-03-17,F,4
274876,1977-03-21,F,1
274812,1977-03-21,M,10
272853,1977-03-21,F,3
268221,1977-03-22,M,3
273153,1977-03-22,F,2
267595,1977-03-23,F,7
269547,1977-03-25,F,4
268054,1977-03-26,M,8
272794,1977-03-27,F,6
274436,1977-03-29,M,5
271295,1977-03-29,M,9
271099,1977-04-01,F,9
268442,1977-04-03,M,4
273850,1977-04-03,M,5
268440,1977-04-07,M,1
267938,1977-04-08,F,2
268525,1977-04-08,F,1
268189,1977-04-09,M,7
270733,1977-04-10,F,10
272339,1977-04-11,F,1
267753,1977-04-11,F,5
271964,1977-04-12,F,2
272189,1977-04-13,M,9
274590,1977-04-13,F,2
271496,1977-04-17,M,5
268874,1977-04-18,M,5
274569,1977-04-19,F,1
270957,1977-04-20,M,3
269894,1977-04-27,F,10
274881,1977-04-27,M,1
268894,1977-04-27,M,4
267734,1977-04-28,F,4
273076,1977-04-28,F,5
266888,1977-04-29,M,3
269930,1977-04-29,M,10
271634,1977-05-01,F,3
267075,1977-05-03,M,10
269175,1977-05-06,F,2
272103,1977-05-14,F,4
267464,1977-05-16,F,3
275179,1977-05-16,M,7
274900,1977-05-17,M,9
271495,1977-05-17,M,7
268625,1977-05-18,F,1
273608,1977-05-19,M,4
273909,1977-05-20,M,2
267189,1977-05-23,M,1
274500,1977-05-23,F,9
272539,1977-05-23,F,7
273586,1977-05-26,M,1
274481,1977-05-26,M,4
272587,1977-05-26,F,2
269787,1977-05-27,M,4
269589,1977-05-27,M,1
274673,1977-05-27,F,10
271769,1977-05-28,F,1
274968,1977-05-28,M,10
273231,1977-06-01,M,7
271218,1977-06-06,F,4
273683,1977-06-09,F,10
269253,1977-06-12,M,2
267643,1977-06-12,M,3
271707,1977-06-13,M,3
271936,1977-06-13,F,7
273879,1977-06-14,F,6
273717,1977-06-15,F,2
267244,1977-06-16,M,2
273113,1977-06-16,M,3
268391,1977-06-16,F,6
273029,1977-06-18,F,2
268027,1977-06-19,M,4
271029,1977-06-19,M,3
271605,1977-06-20,F,10
271918,1977-06-21,M,2
269106,1977-06-23,M,3
273852,1977-06-23,F,7
271380,1977-06-25,F,7
268145,1977-06-27,F,6
273436,1977-06-28,M,5
270607,1977-07-03,F,6
270753,1977-07-03,M,5
274647,1977-07-04,F,5
271425,1977-07-05,F,8
267448,1977-07-07,M,1
267256,1977-07-09,F,8
266986,1977-07-11,F,6
268022,1977-07-11,M,2
269009,1977-07-12,M,2
270720,1977-07-13,M,9
267415,1977-07-17,M,6
274728,1977-07-18,F,3
267135,1977-07-18,F,4
269223,1977-07-18,F,6
273219,1977-07-19,F,3
274357,1977-07-21,F,10
267107,1977-07-27,M,1
272383,1977-08-01,F,3
269176,1977-08-01,F,2
275041,1977-08-02,F,10
268077,1977-08-03,M,5
272597,1977-08-03,F,1
273359,1977-08-05,M,7
275149,1977-08-06,F,8
269965,1977-08-09,M,3
271821,1977-08-11,F,8
272662,1977-08-13,M,7
268449,1977-08-14,M,2
270076,1977-08-16,M,2
275062,1977-08-16,F,6
268339,1977-08-21,M,2
269588,1977-08-23,F,8
268598,1977-08-24,M,3
273537,1977-08-26,F,4
273105,1977-09-01,F,1
267208,1977-09-02,M,8
271577,1977-09-03,M,5
268694,1977-09-09,F,2
274935,1977-09-09,F,3
274701,1977-09-10,M,6
267436,1977-09-10,M,7
269729,1977-09-11,M,2
270623,1977-09-11,M,3
272699,1977-09-11,M,4
268538,1977-09-12,F,4
270530,1977-09-16,M,9
269973,1977-09-16,F,8
273451,1977-09-16,M,3
271593,1977-09-18,M,1
268595,1977-09-19,M,4
271554,1977-09-21,F,7
267437,1977-09-23,M,8
270163,1977-09-24,F,3
270295,1977-09-26,F,9
272244,1977-09-27,M,10
269328,1977-09-28,M,7
271639,1977-09-29,F,1
269311,1977-10-01,F,2
270290,1977-10-06,F,10
270141,1977-10-09,F,3
268403,1977-10-11,F,10
269839,1977-10-11,M,2
269577,1977-10-11,F,3
271570,1977-10-12,F,1
272510,1977-10-12,F,10
273474,1977-10-12,F,1
272855,1977-10-14,F,2
275019,1977-10-14,F,5
275008,1977-10-15,F,10
267100,1977-10-19,F,6
271292,1977-10-19,M,6
271858,1977-10-24,M,2
270226,1977-10-27,M,5
267594,1977-10-28,F,8
272862,1977-11-01,M,9
266827,1977-11-04,F,7
273547,1977-11-05,M,1
268166,1977-11-05,M,5
270405,1977-11-05,M,10
273761,1977-11-06,F,4
274269,1977-11-09,M,8
272719,1977-11-10,M,4
273756,1977-11-11,M,2
269610,1977-11-11,M,2
269055,1977-11-11,M,4
273945,1977-11-12,M,10
271889,1977-11-14,F,5
268527,1977-11-15,M,5
269860,1977-11-17,F,8
268543,1977-11-19,M,10
272987,1977-11-20,M,2
269360,1977-11-20,F,6
274599,1977-11-21,M,2
270906,1977-11-21,F,3
270367,1977-11-21,F,5
274121,1977-11-23,F,1
268938,1977-11-24,F,4
273917,1977-11-24,M,8
268006,1977-11-25,F,8
272509,1977-11-27,M,3
272195,1977-11-28,F,8
274345,1977-11-29,F,3
270229,1977-12-01,M,9
275058,1977-12-03,M,7
271514,1977-12-06,M,7
269420,1977-12-06,F,8
271970,1977-12-06,M,3
273872,1977-12-09,F,3
274828,1977-12-10,M,6
273772,1977-12-12,F,3
270498,1977-12-13,F,10
269596,1977-12-16,F,5
269005,1977-12-16,M,7
269748,1977-12-16,F,5
267478,1977-12-16,F,1
272830,1977-12-20,M,10
274687,1977-12-22,F,1
271770,1977-12-24,F,9
267878,1977-12-24,M,8
274457,1977-12-26,F,4
271253,1977-12-27,F,8
272761,1977-12-28,F,8
269607,1977-12-29,F,2
270066,1978-01-01,F,2
268438,1978-01-02,F,1
271688,1978-01-05,M,7
273983,1978-01-06,M,8
270283,1978-01-07,F,10
269670,1978-01-07,M,3
274211,1978-01-11,F,4
274943,1978-01-11,F,2
270743,1978-01-12,F,3
268880,1978-01-16,M,9
272632,1978-01-16,M,8
269587,1978-01-18,F,5
271061,1978-01-18,M,9
267385,1978-01-19,M,7
273035,1978-01-20,M,5
270171,1978-01-21,F,3
269438,1978-01-21,F,4
267117,1978-01-21,F,7
270389,1978-01-22,M,10
268133,1978-01-23,M,3
272395,1978-01-23,M,4
269760,1978-01-23,M,7
271730,1978-01-25,M,6
274069,1978-01-27,M,6
274365,1978-01-28,F,2
274703,1978-01-29,M,2
269710,1978-02-04,M,4
274609,1978-02-04,F,5
267720,1978-02-05,F,10
268293,1978-02-07,M,7
274854,1978-02-07,M,1
271643,1978-02-08,F,3
271368,1978-02-08,F,2
268984,1978-02-09,M,2
274184,1978-02-10,M,8
269903,1978-02-11,M,2
271852,1978-02-11,M,3
268065,1978-02-14,F,3
270443,1978-02-15,F,5
273740,1978-02-15,F,5
273500,1978-02-16,F,8
274196,1978-02-17,M,2
270353,1978-02-19,F,10
269535,1978-02-19,M,3
268701,1978-02-22,M,5
271896,1978-02-24,M,9
267348,1978-02-27,M,2
267955,1978-02-28,M,9
270626,1978-02-28,F,6
270817,1978-02-28,M,3
269847,1978-03-02,F,1
268279,1978-03-06,M,3
